handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_db70bf28-11e7-0756-e4b5-69cf8d6ab148,Product,Abstract Language Model (Live),"<div><p>2022 — Audio-visual performance, 45 min<br>Trained artificial neural network, custom software</p><p>&nbsp;</p><p><span>Pour&nbsp;le modèle de langage abstrait&nbsp;, un réseau neuronal artificiel a été formé avec l'ensemble des jeux de caractères représentés dans la norme Unicode. Les modèles de données complexes qui en résultent contiennent la traduction de tous les systèmes de signes humains disponibles sous forme d'états créés par machine, également représentables. Grâce à l'extraction et à l'interpolation de ces systèmes sémiotiques créés artificiellement, un langage universel sans transition naît, qui peut être considéré comme un langage transhumain / transmachine. La performance en direct présente les états de ce processus depuis Extraction &gt; Analyse &gt; Réorganisation &gt; Processus &gt; Transformation &gt; Langage universel avec une narration audiovisuelle.</span></p><div><span>Une description détaillée de la recherche et du processus du&nbsp;modèle de langage abstrait&nbsp;peut être&nbsp;trouvée ici&nbsp;(Modèle de langage abstrait avec Monolith YW, 2020-2022).</span></div></div>",4934da_e69426e9fa0b4942a458c1339a9d22a7~mv2.jpg;4934da_b25ab32d456c45e9b3933498888c03c1~mv2.jpg,Andreas Lutz,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Masculin,Date,DROP_DOWN,2022,Lieu,DROP_DOWN,Paris,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,artiste auteur,citation,"<p>Andreas Lutz,&nbsp;<em>Abstract Language Model, </em>2022,&nbsp;Performance audiovisuelle, Réseau neuronal artificiel entraîné, logiciel personnalisé,&nbsp;45 minutes, Aliance Française, Karachi,&nbsp;Photo&nbsp;© Justine Emard.</p>
<br>",short,<p>photo : © Helena Majewska and Konrad Gustawski</p>,Matériaux,Performance audiovisuelle;Réseau neuronal artificiel entrainé;logiciel personnalisé,dimensions,45 minutes,Lieu d'exposition,Alliance Française,Dataset,"Les modèles de données complexes qui en résultent contiennent la traduction de tous les systèmes de signes humains disponibles sous forme d'états créés par machine, également représentables. L'extraction et l'interpolation de ces systèmes sémiotiques créés artificiellement donnent naissance à un langage universel sans transition, qui peut être considéré comme un langage transhumain / transmachine.",,,,,,,
product_1fd957ab-8a48-8186-ac51-d288d8cdf04b,Product,intangible sample,"<p>Dans cette œuvre, une tentative est de matérialiser la lumière intangible en tant que tangible, visible et statique, en donnant un concept de maintien de la forme de la lumière. La lumière matérialisée existe dans un monde tridimensionnel en tant que structure unique, comme une forme de vie préservée, ou un échantillon comme cible d'observation pour la recherche.<br>Un rayon de lumière est confiné dans une sphère et répète 10 000 réflexions selon les règles de la physique. Le résultat de la réflexion est généré par l'ordinateur sous forme de données tridimensionnelles (pour être précis, chaque sommet de lignes et de points). Les données sont converties en données de Bézier 2D d'impression finale en produisant et en utilisant des fichiers csv et jsx personnalisés. Cette approche de conversion est un processus important dans cette œuvre d'art, car les données générées par la simulation physique exécutée sur un ordinateur doivent se matérialiser avec la plus haute résolution possible dans l'espace réel.</p>",4934da_0ba1153c0c1b49549d2fad1e0046a8d2~mv2.jpg;4934da_47fd20ae5c8941f687ecedb541f957cb~mv2.jpg,SHOHEI FUJIMOTO,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Masculin,Date,DROP_DOWN,2022,Lieu,DROP_DOWN,Porto Alegre,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,artiste auteur,citation,,short,,Matériaux,10000 réfléctions lumineuses,dimensions,/,Lieu d'exposition,[Farol Santander,Dataset,"données tridimensionnelles (pour être précis, chaque sommet de lignes et de points). Les données sont converties en données de Bézier 2D d'impression finale en produisant et en utilisant des fichiers csv et jsx personnalisés. Cette approche de conversion est un processus important dans cette œuvre d'art, car les données générées par la simulation physique exécutée sur un ordinateur doivent se matérialiser avec la plus haute résolution possible dans l'espace réel.",,,,,,,
product_f91cd2b1-64fa-25c9-d2ca-bfdbf8fa2346,Product,intangible body #2,"<p>Visualisation à l'aide de données de séquence IRM (430 images) de mon propre cerveau obtenues par moi-même dans un établissement médical (date : 20 janvier 2021, emplacement : 35.672232571280645, 139.73366743753462).<br>Je pense que ce NFT met l'accent sur la présence, l'existence et l'incarnation des êtres humains qui ne peuvent être dupliqués et crée le concept d'intangibilité matérielle et la situation dans laquelle l'incarnation n'est pas supprimée.</p>",4934da_c3276079302e4ae39ca234797ebbd37d~mv2.jpg;4934da_435f3a874eed49a9985a8e5f9e82b55d~mv2.jpg,SHOHEI FUJIMOTO,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Masculin,Date,DROP_DOWN,2022,Lieu,DROP_DOWN,/,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,artiste auteur,citation,,short,,Matériaux,"Material: MRI data, NFT",dimensions,/,Lieu d'exposition,/,Dataset,données de séquence IRM (430 images),,,,,,,
product_b8ae4489-b66a-a52c-2dcf-c70a19b3f77f,Product,Dynamic light statics,"<p>Ce travail est une tentative de traiter dynamiquement des lignes obtenues selon des règles physiques (réflexion de la lumière) et de les reconstruire du point de vue de la statique utilisée lors de l'analyse structurelle en architecture et en mécanique des structures.<br>La structure dynamique générée aléatoirement sur un moniteur carré qui donne une impression médicale est périodiquement immobilisée. La structure dans l'état d'immobilité est analysée de manière plane comme un dessin architectural en 2D. On peut dire que c'est le processus de recherche de données et d'images potentielles cachées derrière une structure, et on pourrait dire qu'il s'agit d'un processus autonome dans lequel l'ordinateur lui-même analyse les résultats produits aléatoirement par l'ordinateur.</p>",4934da_943ec8ad2fc347f188813b46c4a58c28~mv2.jpg;4934da_7d22c96a92784a38a8e76dd4c6227d0c~mv2.jpg,SHOHEI FUJIMOTO,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Masculin,Date,DROP_DOWN,2022,Lieu,DROP_DOWN,Houston,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,à completer,citation,,short,,Matériaux,Réfléction lumineuse,dimensions,/,Lieu d'exposition,ARTECHOUSE,Dataset,,,,,,,,
product_0b6ee1c6-f472-86d3-bd5c-90469e2a4fe1,Product,data subsidence,<div>La peinture phosphorescente est appliquée sur la surface du plateau circulaire. Le plateau circulaire est mis en rotation par un moteur industriel et des graphiques laser sont irradiés. La trace générée par le laser est enregistrée sous forme de données de coordonnées virtuelles en même temps qu'elle est générée physiquement sur le plateau circulaire. Ces données de coordonnées sont ajustées et calibrées en fonction des degrés de rotation du mouvement dynamique du moteur. Les données ajustées serviront de source pour générer de nouvelles traces physiques.<br>Une trace sur un plateau circulaire est une entité qui traverse des concepts physiques et virtuels.</div>,4934da_0a53dafd2a3d45f2957a792f462cb3bf~mv2.jpg,SHOHEI FUJIMOTO,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Masculin,Date,DROP_DOWN,2021,Lieu,DROP_DOWN,Tokyo,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,artiste auteur,citation,,short,,Matériaux,"laser, de la peinture phosphorescente et un moteur industriel",dimensions,/,Lieu d'exposition,Studio,Dataset,La trace générée par le laser est enregistrée sous forme de données de coordonnées virtuelles en même temps qu'elle est générée physiquement sur le plateau circulaire. Ces données de coordonnées sont ajustées et calibrées en fonction des degrés de rotation du mouvement dynamique du moteur. Les données ajustées serviront de source pour générer de nouvelles traces physiques.,,,,,,,
product_aae58e5d-d8f5-9bbc-3f14-4c5feac75ba8,Product,power of one #empty,"<div>L'un des objectifs de ce projet power of one #empty est de générer le concept Empty sur une surface 2D en utilisant un laser et un projecteur.<br>Dans cette pièce, on applique la règle et la nature de la lumière physique comme dans le monde réel.<br>On traite les nombreuses données obtenues à partir du résultat du calcul à l'aide d'un algorithme de réflexion. De plus, le concept Empty est continuellement négligé de différents points de vue en affichant et en masquant les données.<br>Les données de réflexion et le cube dessiné par le laser sont toujours liés en temps réel. De plus, la profondeur du cube et les visuels ont la même structure que les informations de profondeur visuelle obtenues à partir des profondeurs du monde réel. Le cube intangible fournit les différents points de vue au public de manière autonome et dynamique.<br>Qu'est-ce qui est réel ? Dans le monde réel, nous ressentons essentiellement uniquement la réflexion de la lumière. Dans ce projet, on observe la nature et la structure de la lumière, on divise les données de réflexion et on se demande comment on reconnaît le monde en utilisant les propriétés physiques de la lumière, la profondeur et les données simulées par programmation.</div><p>.</p>",4934da_ba838b893b4e41d69e6e799961e748ea~mv2.jpg,SHOHEI FUJIMOTO,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Masculin,Date,DROP_DOWN,2019,Lieu,DROP_DOWN,Houston,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,artiste auteur,citation,,short,,Matériaux,"Laser, projecteur, logiciel personnalisé",dimensions,/,Lieu d'exposition,ARTECHOUSE,Dataset,"On traite les nombreuses données obtenues à partir du résultat du calcul à l'aide d'un algorithme de réflexion. De plus, le concept Empty est continuellement",,,,,,,
product_4bc3373f-bbb2-1292-5a0a-51249e681c79,Product,intangible #form,"<p>Il s'agit d'un projet de forme intangible visant à créer un objet/une notion physique dans l'espace à l'aide d'un axe optique laser qui n'a aucune propriété physique. Lorsque nous voyons une structure, nous essayons instantanément de calculer et de comprendre les courbes et les règles physiques de la structure. C'est une sensation réflexive, autrement dit universelle et sauvage. Lorsque cette sensation fonctionne, le comportement de l'espace et des structures influence les critères permettant de juger s'ils sont organiques/inorganiques, la notion telle que la conscience biologique et l'âme est générée au résultat du jugement. Je crée des expériences, des espaces et des structures qui ont des qualités à la fois réelles et intangibles, comme moyen de toucher la cognition et l'imagerie humaines, et comme une opportunité pour les spectateurs d'avoir une vue d'ensemble de leurs capacités.<br>Tous les modules laser sont contrôlés par une application originale (créée avec openframeworks), tandis que les calculs qui forment la structure sont effectués en temps réel. Des objets tels que des sphères et des cubes flottent dans l'espace tridimensionnel virtuel de l'application, et le comportement du laser est calculé en utilisant les données primitives des objets. L’objectif principal est d’explorer l’expression essentielle, mais à l’avenir, en plus des données possédées par la structure, j’aimerais intégrer l’exploration de la vision humaine des couleurs et les données de la longueur d’onde de la lumière dans mon travail.</p>",4934da_54c4479af2894ad5946621867a78bf54~mv2.jpg;4934da_26c99fc0fdd44d37ae75e41e7a01e1fd~mv2.jpg;4934da_36077e9bdee54ff2838aeab903637a8f~mv2.jpg,SHOHEI FUJIMOTO,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Masculin,Date,DROP_DOWN,2019,Lieu,DROP_DOWN,Houston,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,artiste auteur,citation,,short,,Matériaux,"660 faisceaux laser cinétique;Stroboscope, Brume, Son, Logiciel personnalisé",dimensions,"[Superficie de la salle L : 11, P : 18, H : 9 m]",Lieu d'exposition,ARTECHOUSE,Dataset,"Tous les modules laser sont contrôlés par une application originale (créée avec openframeworks), tandis que les calculs qui forment la structure sont effectués en temps réel. Des objets tels que des sphères et des cubes flottent dans l'espace tridimensionnel virtuel de l'application, et le comportement du laser est calculé en utilisant les données primitives des objets.",,,,,,,
product_7f95584f-3c00-c0b2-b877-9e6f4839f677,Product,Passagers BCN,"<div><div><p>Sculptures physiques créées à partir des chiffres des passagers de l'aéroport de Barcelone pendant le COVID</p><p>&nbsp;</p><div><ul>	<li><span>2023</span></li>	<li><span>Sculptures imprimées en 3D</span></li>	<li><span>Projection numérique</span></li>	<li><span>53,6 x 46,2 x 45,0 cm</span></li>	<li><span>29,7 x 17,4 x 33,5 cm</span></li>	<li><span>27,2 x 28,2 x 34,1 cm</span></li></ul></div><p>&nbsp;</p><p><span>En utilisant les données officielles des passagers de l'aéroport de Barcelone, Passengers: BCN révèle l'effet causal de la pandémie de COVID de 2019 à 2021, réalisée sous forme de sculptures physiques basées sur des données fusionnées avec une projection numérique.</span></p><p><span>Il semblerait que la pandémie n’était déjà plus qu’un lointain souvenir, et que nous ayons rapidement repris le cours normal de nos vies, tel qu’il était avant l’effet de la COVID. En créant des objets physiques qui ponctuent l’espace environnant, nous pouvons voir la mémoire de ces événements d’une manière plus réelle. Nous pouvons voir comment, avant la pandémie, une grande partie des déplacements aériens à partir d’un seul aéroport créaient une grande masse reconnaissable entre mille. Pourtant, en 2020, lorsque les déplacements aériens étaient fortement restreints, nous voyons un objet plus petit, entouré de silence, avec des couleurs évoquant le ciel désormais plus clair.</span></p><p><span>Je dis toujours : « Les données en elles-mêmes ne suffisent pas ; les données ont besoin de poésie. » C'est grâce à des travaux comme celui-ci – des interactions avec les mondes numérique et physique – que nous pourrons mieux comprendre l'effet de la technologie sous toutes ses formes sur notre monde.</span></p><p><span>Créé pour Digital Impact, Barcelone, 2023</span></p></div></div>",4934da_26aa20f1a9f140af85b4dad12f497997~mv2.jpg;4934da_d9853508506d4c70be63b9c63298f353~mv2.jpg;4934da_0a3740992986495aa65550e7694d3918~mv2.jpg,Brendan Dawes,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Masculin,Date,DROP_DOWN,2023,Lieu,DROP_DOWN,Barcelone,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,artiste auteur,citation,,short,"<p>Utilisant des données officielles des passagers de l'aéroport de Barcelone, ""Passengers: BCN"" révèle l'impact de la pandémie de COVID de 2019 à 2021 à travers des sculptures physiques fusionnées avec des projections numériques, illustrant visuellement la réduction drastique des déplacements aériens et l'effet poétique des données sur notre compréhension de ces événements.</p>
<br>",Matériaux,Impression 3D,dimensions,53.6 x 46.2 x 45 cm;29.7 x 17.4 x 33.5 cm;27.2 x 28.2 x 34.1 cm,Lieu d'exposition,Disseny Hub,Dataset,"En utilisant les données officielles des passagers de l'aéroport de Barcelone, Passengers: BCN révèle l'effet causal de la pandémie de COVID de 2019 à 2021,",,,,,,,
product_ad6f7d9c-b950-a030-c4e3-bc0d80c815c5,Product,Wither,"<p><strong>WITHER,&nbsp;thijs biersteker, 20</strong></p>",4934da_76c8b3e1fcfa453e879b652d68e5761e~mv2.jpg;4934da_2504cf39a550495e905ba585ede51601~mv2.jpg;4934da_4511458faa6a4740a802690120ca0aa1~mv2.jpg,Thijs Biersteker,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Masculin,Date,DROP_DOWN,2021,Lieu,DROP_DOWN,Londres,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,artiste auteur,citation,,short,<p>photo : ©Thijs Biersteker</p>,Matériaux,ensemble sculptural (film PDLC à opacité contrôlée)); structures connectées,dimensions,/,Lieu d'exposition,Dresden Bienalle,Dataset,ensemble adaptatif de données sur la déforestation,,,,,,,
product_16620fac-d323-62f3-9075-55ed82199a15,Product,Econtinuum,"<p>Thijs Biersteker</p><p>&nbsp;</p><p>This data sculpture by Eco-artist Thijs Biersteker in collaboration with Biologist Stefano Mancuso uses the scientific data of tree communication to mimic the electric and chemical chatter of trees and invites you into their conversation.</p><p><strong>The work showcases the power of a symbiotic relationship in nature and shares the biggest lesson to be learned from a forest ecosystem: together we are stronger.&nbsp;&nbsp;</strong></p><p>These giant transparent root networks can measure the air quality, the humidity, C02 levels and volatile organic compounds in the room. It uses this data to generate a conversation as if they were right there under the ground.&nbsp;&nbsp;</p><p>The two trees communicate about the biometric and air composition changes in the room, sending electric warning signals and sharing nutrients to keep each other in balance (find out everything about tree communication here&nbsp; and here). And as a small artistic twist you are invited to join, as you come closer to the piece. &nbsp;</p><p>&nbsp;</p><p>In the two giant transparent root structures a basic eco-a.i. uses the sensors in the room to mimic the intelligent symbiotic relationship taking place underneath the forest floor.</p><p>The work uncovers how the two trees warn each other, learn from each other and share nutrients. Working together in a symbiotic system moving from tree to tree<strong>.&nbsp; </strong></p><p>The sensors in the work absorb the visitors behavior into the electro and chemical tree to tree conversation, enabling the work to gain lessons from its visitors. With the aim to let the visitors learn the beauty of a possible continuum into a symbiotic future with nature.</p><p>The sculpture is made of recycled plastics and is created by using giant 3D printers. The communication between the trees is controlled by a basic eco- a.i that generates the communication in real time and is based on the scientific parameters coming from years of research in the field of plant communication . For the makers the beauty of the work is in it’s evolution. As days and weeks go by, the work and it’s a.i driven soundscape evolve in a way that we can’t foresee yet. This keeps it interesting to come back, even for the team that has built it for months.</p>",4934da_c897fbc77cd14ea3bb8393233c1252bf~mv2.jpg,Thijs Biersteker,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Masculin,Date,DROP_DOWN,2020,Lieu,DROP_DOWN,Amsterdam,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,artiste auteur,citation,,short,<p>photo : ©Thijs Biersteker</p>,Matériaux,Impression 3D de plastiques recyclés,dimensions,400 x 150 cm,Lieu d'exposition,le Nxt Museum,Dataset,"qualité de l'air, l'humidité, les niveaux de CO2 et les composés organiques volatils dans la pièce",,,,,,,
product_8193f0f1-89cc-c4d1-4fa3-be44eba688ea,Product,Tele-present wind,"<p>This installation consists of a series of 126 x/y tilting mechanical devices connected to thin dried plant stalks installed in a gallery and a dried plant stalk connected to an accelerometer installed outdoors. When the wind blows it causes the stalk outside to sway. The accelerometer detects this movement transmitting the motion to the grouping of devices in the gallery. Therefore the stalks in the gallery space move in real-time and in unison based on the movement of the wind outside.</p><p>May-September 2018 a newly expanded version of <em>tele-present wind</em>&nbsp;was installed at Azkuna Zentroa,<strong><em>&nbsp;</em></strong>Bilbao and the sensor was installed in an outdoor location adjacent to the Visualization and Digital Imaging Lab at the University of Minnesota. Thus the individual components of the installation in Spain moved in unison as they mimicked the direction and intensity of the wind halfway around the world. As it monitored and collected real-time data from this remote and distant location, the system relayed a physical representation of the dynamic and fluid environmental conditions.</p>",4934da_95ad473f33c7459299faca118f1e126c~mv2.jpg,David Bowen,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Masculin,Date,DROP_DOWN,2018,Lieu,DROP_DOWN,Moscou,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,artiste auteur,citation,,short,<p>photo : ©Tom Mesic </p>,Matériaux,"126 dispositifs mécaniques inclinables, tiges de plantes séchées, accéléromètre",dimensions,/,Lieu d'exposition,Laboratoria Art &amp; Science Space,Dataset,données en temps réel;capteur vent,,,,,,,
product_54456e01-6b3c-b941-b568-aef4b0904914,Product,The journey,"<p>the journey is an installation that uses multi-beam sonar seafloor data collected during a transit on the Pacific Ocean July of 2019. During this journey aboard Research Vessel Falkor, an approximately 10 mile wide swath of seafloor was scanned using a sophisticated onboard multi-beam sonar depth sensor. The data gathered from entire journey is converted to an 3D model surfaces of the seafloor underneath the vessel as it transited the Pacific Ocean. For the installation, a portion of these 3D models will be carved into individual sections of clear acrylic and set end to end recreating an approximately 27-foot installation in the gallery space. An RGB led strip will be installed in the bottom of the acrylic sections and programed to illuminate a section of the journey chasing across the gallery space. This will recreate a sense of movement illustrating the vessels journey across the Pacific Ocean as it scanned the seafloor.</p>",4934da_cbb02ea83e2c418c93bedc86ccef5301~mv2.jpg;4934da_2041a906d5ff4b1cb8187699433e1db0~mv2.jpg,David Bowen,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Masculin,Date,DROP_DOWN,2019,Lieu,DROP_DOWN,Minnesota,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,artiste auteur,citation,,short,<p>photo : ©</p>,Matériaux,Acrylique sculpté CNC et lumières LED basées sur des données collectées sur le fond marin.,dimensions,823 cm,Lieu d'exposition,Minnesota Marine Art Museum,Dataset,données de fond marin recueillies par un sonar multifaisceaux lors d'un transit dans l'océan Pacifique en juillet 2019,,,,,,,
product_9b7d009f-a831-c355-e644-a8aa5193af83,Product,Wilderness,<p>DAVID BOWEN</p>,4934da_b9f8c8c3486643de92b1e278bf2713d7~mv2.jpg,David Bowen,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Masculin,Date,DROP_DOWN,2021,Lieu,DROP_DOWN,Minnesota,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,artiste auteur,citation,,short,<p>photo : ©</p>,Matériaux,"Treize sacs de courses en plastique jetables, moteurs",dimensions,/,Lieu d'exposition,Minnesota Marine Art Museum,Dataset,"données de vagues;navire de recherche Falkor du Schmidt Ocean Institute lors de son transit d'Astoria, Oregon à Honolulu, Hawaï, en juillet 2019",,,,,,,
product_dc30f935-7ba4-c04a-f820-939b13c1fd95,Product,Tele-present water,"<p>DAVID BOWEN</p><p><strong><em>tele-present water</em></strong><br>This installation draws information from the intensity and movement of the water in a remote location. Wave data is being collected and updated from National Oceanic and Atmospheric Administration data buoy station 51003. This station was originally moored 205 nautical miles Southwest of Honolulu on the Pacific. It went adrift and the last report from its moored position was around 04/25/2011.&nbsp; It is still transmitting valid observation data but its exact location is unknown. The wave intensity and frequency collected from the buoy is scaled and transferred to the mechanical grid structure, resulting in a simulation of the physical effects caused by the movement of water from this distant unknown location. This work physically replicates a remote experience and makes observation of the activity of an isolated object, otherwise lost at sea, possible through direct communication.</p>",4934da_a5bf48eac217452cae089fbeb1b4e152~mv2.jpeg,David Bowen,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Masculin,Date,DROP_DOWN,2011,Lieu,DROP_DOWN,Wrocław,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,artiste auteur,citation,,short,<p>photo : © Gunnar Knechtel</p>,Matériaux,"Aluminium, bâtons de bois, fils de nylon, 17 servomoteurs (Futaba S3004), ordinateur (Macmini, système d'exploitation : Mac OSX, logiciel : Max/MSP) ; vague de la station de données de la National Oceanic and Atmospheric Administration 51003",dimensions,131 x 120 x 53 cm,Lieu d'exposition,Musée national de Wrocław,Dataset,données sur les vagues sont collectées et mises à jour à partir de la station de données de la bouée de données 51003 de la National Oceanic and Atmospheric Administration.,,,,,,,
product_9a6d6b44-1189-bd13-3941-7cace9bd5529,Product,DarkSky,<p>Tiffany holmes</p>,4934da_e42089a7e4364766a7b8209f08048725~mv2.jpg,Tiffany holmes,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Féminin,Date,DROP_DOWN,2009,Lieu,DROP_DOWN,Chicago,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,artiste auteur,citation,,short,,Matériaux,"Lampes, plasma, logiciel personnalisé, enregistreur de données",dimensions,/,Lieu d'exposition,Museum of Contemporary Art,Dataset,données de consommation éléctrique,,,,,,,
product_eb3485ba-8709-824f-288b-58dc4bcdca7e,Product,Changing Waters,"<p>Changing Waters est une grande œuvre murale et quatre piliers tissés qui examinent les changements biologiques, géophysiques et saisonniers du golfe du Maine, en utilisant des données météorologiques et de bouées. Réalisée en 2011, elle a été exposée dans divers lieux avant de trouver sa place définitive à l'Université Aurora en 2022. Voici une sélection d'images.</p>",4934da_5e0165d4c6c246ee907208ab0e99bf08~mv2.jpg,Nathalie Miebach,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Féminin,Date,DROP_DOWN,2011,Lieu,DROP_DOWN,Watertown,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,artiste auteur,citation,,short,,Matériaux,"mur et 4 piliers tissés, corde, bois, papier",dimensions,Dimensions variables,Lieu d'exposition,Arsenal Center for the Arts,Dataset,données météorologiques et de bouées,,,,,,,
product_723bf453-e1a9-db1c-0d13-e344be38373a,Product,The Watcher of Copley Square,,4934da_9da9dfe0ee7e4cb48cdc2312881efd9c~mv2.jpg,Nathalie Miebach,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Féminin,Date,DROP_DOWN,2016,Lieu,DROP_DOWN,Berlin,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,artiste auteur,citation,,short,,Matériaux,"roseau, bois, data",dimensions,"71,12 x 63,5 x 63,5 cm",Lieu d'exposition,/,Dataset,"taux d'infection;de mortalité et de vaccination du covid 19 : Allemagne, Italie, Espagne mars 20/février 22",,,,,,,
product_92de9ca7-68c6-9d04-f23d-c09209dd99a8,Product,The last Ride,,4934da_3ff3319f50bb4844ae87bae9611f75a7~mv2.jpg,Nathalie Miebach,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Féminin,Date,DROP_DOWN,2012,Lieu,DROP_DOWN,/,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,artiste auteur,citation,,short,,Matériaux,"roseau, bois, data",dimensions,38 x 31 x 26 cm,Lieu d'exposition,/,Dataset,"données météorologiques et océanique 29,30 octobre;ouragan Sandy",,,,,,,
product_b0457890-75a1-30b6-d88d-09dfb2da856a,Product,Black sun,,4934da_2de43d74f2074f78a676b54cb20e14b2~mv2.jpg,Lyes Hammadouche,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Masculin,Date,DROP_DOWN,2022,Lieu,DROP_DOWN,Paris,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,artiste auteur,citation,,short,,Matériaux,"Aluminium anodisé, électronique, crayon carbone, pièces mécaniques, miroir",dimensions,600*600*40cm,Lieu d'exposition,MAIF Social Club,Dataset,Capteur de mouvement,,,,,,,
product_16d76ac6-1a55-9416-6820-cbf940653da9,Product,Quantum memories,"<p>Refik Anadol, Quantum memories,&nbsp;Data SculptureCustom software, quantum computing data, generative algorithm with artificial intelligence (AI), real time digital animation on LED screen, 4 channel sound,&nbsp;10 * 10 *2.5 M, 2020.</p>",4934da_b9d0745a8f27470f87577e89924957f2~mv2.jpg;4934da_7f1c17eec6c5428da0367d1f6c2c4207~mv2.webp;4934da_b7fec05f54ff4488b76b144f0482e10c~mv2.jpg,Refik Anadol,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Masculin,Date,DROP_DOWN,2020,Lieu,DROP_DOWN,Melbourne,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,artiste auteur,citation,,short,<p>photo : © Refik Anadol</p>,Matériaux,"Sculpture de donnéesLogiciel personnalisé, données informatiques quantiques, algorithme génératif avec intelligence artificielle (IA), animation numérique en temps réel sur écran LED, son 4 canaux",dimensions,"10 * 10 * 2,5 M",Lieu d'exposition,NGV Triennial,Dataset,"Quantum Memories utilise les données et les algorithmes de recherche en informatique quantique les plus avancés de Google AI; expérience audio également basée sur des données générées par le bruit quantique,",,,,,,,
